label,seq_length
normal,14532
normal,16881
normal,23385
normal,23312
normal,10616
normal,14321
normal,21360
normal,13472
normal,24623
normal,11741
normal,17910
normal,6098
normal,13900
normal,6309
normal,13173
normal,18159
normal,9390
normal,20703
normal,6887
normal,14952
normal,13688
normal,17134
normal,20288
normal,18645
normal,18393
normal,17300
normal,9575
normal,4524
normal,11550
normal,13790
normal,28013
normal,14327
normal,3285
normal,12415
normal,18987
normal,22567
normal,24346
normal,18616
normal,23364
normal,5610
normal,7994
normal,13812
normal,24154
normal,24396
normal,12564
normal,23472
normal,5018
normal,9035
normal,21050
normal,15503
normal,20458
normal,36234
normal,16815
normal,6988
normal,16023
normal,19759
normal,9871
normal,20534
normal,37108
normal,17671
normal,5587
normal,6914
normal,19825
normal,11117
normal,6044
normal,10940
normal,15290
normal,9995
normal,14284
normal,10806
normal,12996
normal,5968
normal,8184
normal,13268
normal,25760
normal,26147
normal,17007
normal,6103
normal,11050
normal,10167
normal,36038
normal,21572
normal,15693
normal,28118
normal,11970
normal,16792
normal,25121
normal,18389
normal,29612
normal,8897
normal,24241
normal,12206
normal,9308
normal,12513
normal,10716
normal,27360
normal,17073
normal,26645
normal,12749
normal,17441
normal,4695
normal,17859
normal,23031
normal,12948
normal,16960
normal,28526
normal,14047
normal,35264
normal,28600
normal,25573
normal,5309
normal,5217
normal,22412
normal,14879
normal,15672
normal,9131
normal,13171
normal,5433
normal,5492
normal,8004
normal,12194
normal,17295
normal,26129
normal,15814
normal,18581
normal,15928
normal,18439
normal,17358
normal,19445
normal,17679
normal,22682
normal,7045
normal,14390
normal,11712
normal,18432
normal,12526
normal,11500
normal,36146
normal,5248
normal,20046
normal,4837
normal,15380
normal,12373
normal,12361
normal,20298
normal,14907
normal,18421
normal,15091
normal,11410
normal,15130
normal,20876
normal,24544
normal,9831
normal,12121
normal,5143
normal,3466
normal,19970
normal,41364
normal,13511
normal,11975
normal,10046
normal,15748
normal,14362
normal,25910
normal,16274
normal,14413
normal,9043
normal,9271
normal,7312
normal,7302
normal,13867
normal,9950
normal,13044
normal,15364
normal,8511
normal,22023
normal,10872
normal,36513
normal,22357
normal,23556
normal,15028
normal,6763
normal,17173
normal,13514
normal,9932
normal,25031
normal,3695
normal,5643
normal,23481
normal,23223
normal,16055
normal,23710
normal,10931
normal,12493
normal,12377
normal,10556
normal,5026
normal,13388
normal,14876
normal,7131
normal,8649
normal,16014
normal,10013
normal,28046
normal,18861
normal,6293
normal,11379
normal,11607
normal,31899
normal,8958
normal,22455
normal,19859
normal,11755
normal,10792
normal,11395
normal,22992
normal,22053
normal,21694
normal,30322
normal,8243
normal,10903
normal,9592
normal,14025
normal,33289
normal,9164
normal,17014
normal,7396
normal,15140
normal,5623
normal,12782
normal,25247
normal,11315
normal,19288
normal,17274
normal,11113
normal,18693
normal,10520
normal,20957
normal,11122
normal,10152
normal,12219
normal,7970
normal,9367
normal,27942
normal,22534
normal,34454
normal,22941
normal,5869
normal,11338
normal,26927
normal,16477
normal,22044
normal,21520
normal,22015
normal,8384
normal,7320
normal,18557
normal,29294
normal,27122
normal,17723
normal,13569
normal,7473
normal,11070
normal,14038
normal,11997
normal,21511
normal,21276
normal,17472
normal,8459
normal,10520
normal,16961
normal,21209
normal,8360
normal,15813
normal,34922
normal,21652
normal,5111
normal,18587
normal,9506
normal,11025
normal,21291
normal,17375
normal,7996
normal,4164
normal,11301
normal,4841
normal,24259
normal,35940
normal,9694
normal,10267
normal,12785
normal,18187
normal,17998
normal,30221
normal,27941
normal,20257
normal,17404
normal,13640
normal,17659
normal,18221
normal,10366
normal,24376
normal,28742
normal,11955
normal,16339
normal,5539
normal,23995
normal,12206
normal,17624
normal,14152
normal,12564
normal,6879
normal,19650
normal,40344
normal,16709
normal,22336
normal,35318
normal,15618
normal,12594
normal,17491
normal,11466
normal,22579
normal,19059
normal,15334
normal,13430
normal,12648
normal,13920
normal,18584
normal,7258
normal,17789
normal,19305
normal,11461
normal,4776
normal,19024
normal,13335
normal,27775
normal,19968
normal,10892
normal,5493
normal,14638
normal,17268
normal,29556
normal,18747
normal,21407
normal,15162
normal,8564
normal,11034
normal,9113
normal,20124
normal,7075
normal,17214
normal,30158
normal,3976
normal,12896
normal,22592
normal,13600
normal,8881
normal,30538
normal,26696
normal,9180
normal,14496
normal,8938
normal,17801
normal,10538
normal,19720
normal,17124
normal,7452
normal,7776
normal,22105
normal,14131
normal,12631
normal,24058
normal,20187
normal,8897
normal,14072
normal,7625
normal,4382
normal,30894
normal,16619
normal,23642
normal,14177
normal,16970
normal,9334
normal,12141
normal,17711
normal,9057
normal,11818
normal,12567
normal,5789
normal,16979
normal,30776
normal,15880
normal,15198
normal,29274
normal,6920
normal,17567
normal,17950
normal,8763
normal,11859
normal,24916
normal,30843
normal,3459
normal,12054
normal,17205
normal,8848
normal,16510
normal,27438
normal,19799
normal,14563
normal,12269
normal,16721
normal,11166
normal,22861
normal,30014
normal,26808
normal,8543
normal,16619
normal,21522
normal,17456
normal,12670
normal,28451
normal,24968
normal,9005
normal,10799
normal,10109
normal,19992
normal,13939
normal,27893
normal,22230
normal,5472
normal,10695
normal,17677
normal,18482
normal,17728
normal,19950
normal,30304
normal,5684
normal,9224
normal,12016
normal,18057
normal,17066
normal,22775
normal,21950
normal,2352
normal,16030
normal,18989
normal,21568
normal,25134
normal,17640
normal,22498
normal,5800
normal,6262
normal,14420
normal,16014
normal,12844
normal,11414
normal,29961
normal,5829
normal,6783
normal,2766
normal,19838
normal,17278
normal,14051
normal,26060
normal,10688
normal,16244
normal,13438
normal,18448
normal,13455
normal,14660
normal,32597
normal,7759
normal,8754
normal,13728
normal,6074
normal,9023
normal,21706
normal,15195
normal,11081
normal,3914
normal,4226
normal,15213
normal,11029
normal,23302
normal,9985
normal,4533
normal,14075
normal,19456
normal,19089
normal,13188
normal,15477
normal,9846
normal,17135
normal,19564
normal,8080
normal,14045
normal,34986
normal,17078
normal,41505
normal,5784
normal,17593
normal,8182
normal,8808
normal,18862
normal,21163
normal,38452
normal,17061
normal,20477
normal,10118
normal,12343
normal,9403
normal,20537
normal,37857
normal,10062
normal,8380
normal,9506
normal,19382
normal,24834
normal,10207
normal,15067
normal,7262
normal,14961
normal,14898
normal,15622
normal,28855
normal,13641
normal,10642
normal,7520
normal,9577
normal,12398
normal,20919
normal,17150
normal,30497
normal,27079
normal,22521
normal,10923
normal,14695
normal,24514
normal,14166
normal,26865
normal,24611
normal,9693
normal,6200
normal,30686
normal,16127
normal,19063
normal,20387
normal,15638
normal,13404
normal,18425
normal,8108
normal,22906
normal,36033
normal,25126
normal,14138
normal,21283
normal,5793
normal,12982
normal,5765
normal,12795
normal,25135
normal,27379
normal,4518
normal,14561
normal,13133
normal,23894
normal,5575
normal,9890
normal,9595
normal,23706
normal,13750
normal,12314
normal,20647
normal,18450
normal,37502
normal,18637
normal,7460
normal,6820
normal,7955
normal,13661
normal,10389
normal,18618
normal,28627
normal,5501
normal,19414
normal,15679
normal,11368
normal,33855
normal,8320
normal,19297
normal,16949
normal,9025
normal,8949
normal,16816
normal,24454
normal,21103
normal,24111
normal,5814
normal,12128
normal,19931
normal,13252
normal,19425
normal,23177
normal,26285
normal,8229
normal,15772
normal,19142
normal,8022
normal,14860
normal,27561
normal,24868
normal,7293
normal,9490
normal,11078
normal,13124
normal,18161
normal,24952
normal,19551
normal,8236
normal,15199
normal,12718
normal,15015
normal,13024
normal,12457
normal,41560
normal,13926
normal,5904
normal,9307
normal,21524
normal,10691
normal,19160
normal,16796
normal,13457
normal,4687
normal,16193
normal,30871
normal,25143
normal,17102
normal,30846
normal,8014
normal,9349
normal,10343
normal,21020
normal,25379
normal,12067
normal,11904
normal,5226
normal,9175
normal,8868
normal,13260
normal,32972
normal,18109
normal,26464
normal,19561
normal,19977
normal,13162
normal,12934
normal,9492
normal,18042
normal,8158
normal,7130
normal,14191
normal,7896
normal,22188
normal,19272
normal,29445
normal,7940
normal,7077
normal,16808
normal,6429
normal,11346
normal,19025
normal,13023
normal,21752
normal,23624
normal,36022
normal,13501
normal,10516
normal,19611
normal,23814
normal,8960
normal,12053
normal,28439
normal,10497
normal,24295
normal,13691
normal,20693
normal,26498
normal,28106
normal,30882
normal,3526
normal,2369
normal,14570
normal,11431
normal,11966
normal,15254
normal,27411
normal,21393
normal,14834
normal,11381
normal,18550
normal,14730
normal,15494
normal,19516
normal,20842
normal,13939
normal,35669
normal,32463
normal,8020
normal,31851
normal,23151
normal,12561
normal,20109
normal,7845
normal,10594
normal,16659
normal,22337
normal,11617
normal,1882
normal,14526
normal,4313
normal,20735
normal,18578
normal,47529
normal,10192
normal,4294
normal,10231
normal,14236
normal,7916
normal,14817
normal,25940
normal,2149
normal,22778
normal,19773
normal,14665
normal,23560
normal,28323
normal,17555
normal,4147
normal,16711
normal,7024
normal,7158
normal,17065
normal,18905
normal,23311
normal,8689
normal,13318
normal,14209
normal,26076
normal,9454
normal,12100
normal,20483
normal,14878
normal,12941
normal,11124
normal,8355
normal,20390
normal,18500
normal,14918
normal,5567
normal,16804
normal,13759
normal,12922
normal,13950
normal,20083
normal,13806
normal,18834
normal,14324
normal,16428
normal,32291
normal,17996
normal,10839
normal,14119
normal,9212
normal,9089
normal,27536
normal,23299
normal,17289
normal,23740
normal,10939
normal,11146
normal,11496
normal,26489
normal,25965
normal,18638
normal,33093
normal,5628
normal,16721
normal,14503
normal,9837
normal,16919
normal,16715
normal,5686
normal,11470
normal,11705
normal,14511
normal,21809
normal,23706
normal,19762
normal,12363
normal,12639
normal,6485
normal,12043
normal,30364
normal,31807
normal,14205
normal,21304
normal,4982
normal,18226
normal,18642
normal,30870
normal,14689
normal,9468
normal,19925
normal,28157
normal,19126
normal,32888
normal,12902
normal,15836
normal,13321
normal,18618
normal,20644
normal,20161
normal,6000
normal,25823
normal,39949
normal,10055
normal,16901
normal,13537
normal,23941
normal,28829
normal,19382
normal,31323
normal,15942
normal,22677
normal,19273
normal,9852
normal,23531
normal,17073
normal,34397
normal,13682
normal,17352
normal,2309
normal,18225
normal,17016
normal,40681
normal,28227
normal,21862
normal,13895
normal,13801
normal,5391
normal,22664
normal,26624
normal,17057
normal,12928
normal,6839
normal,15217
normal,21304
normal,24388
normal,22284
normal,23510
normal,7920
normal,20041
normal,15585
normal,25213
normal,20492
normal,36411
normal,10048
normal,14431
normal,10163
normal,18187
normal,7511
normal,22660
normal,14848
normal,33083
normal,10777
normal,14889
normal,11116
normal,11948
normal,19765
normal,22935
normal,15100
normal,6973
normal,19031
normal,13925
normal,19344
normal,8733
normal,11072
normal,37263
normal,13759
normal,19280
normal,11225
normal,26329
normal,12352
normal,8524
normal,33990
normal,3969
normal,8030
normal,19688
normal,12445
normal,37574
normal,18125
normal,18537
normal,5006
normal,10707
normal,12046
normal,18608
normal,16575
normal,28469
normal,8291
normal,2807
normal,18190
normal,22057
normal,12709
normal,12155
normal,20600
normal,6075
normal,7416
normal,10382
normal,27451
normal,22867
normal,41252
normal,19270
normal,7796
normal,6940
normal,25314
normal,15996
normal,16656
normal,24632
normal,25086
normal,5102
normal,17936
normal,16440
normal,10950
normal,24349
normal,31629
normal,10726
normal,12952
normal,8070
normal,15883
normal,25285
normal,25129
normal,35154
normal,8197
normal,11256
normal,26109
normal,5240
normal,12981
normal,19831
normal,18985
normal,14147
normal,11860
normal,14780
normal,10697
normal,25797
normal,15289
normal,14999
normal,9042
normal,11040
normal,9704
normal,7861
normal,16961
normal,22707
normal,22243
normal,10078
normal,14410
normal,11288
normal,27806
normal,27202
normal,29976
normal,29834
normal,17197
normal,23262
normal,12281
normal,10767
normal,30353
normal,9758
normal,24443
normal,9540
normal,12516
normal,7242
normal,17261
normal,29857
normal,22132
normal,34590
normal,3957
normal,6316
normal,15655
normal,12109
normal,14878
normal,24010
normal,16150
normal,8743
normal,8692
normal,8101
normal,10352
normal,12109
normal,25711
normal,25637
normal,14724
normal,11207
normal,11986
normal,31120
normal,15981
normal,19592
normal,11868
normal,13229
normal,26149
normal,6626
normal,10597
normal,34400
normal,27856
normal,25554
normal,8911
normal,16268
normal,15071
normal,8077
normal,9955
normal,33906
normal,11798
normal,16126
normal,20777
normal,14773
normal,17032
normal,20477
normal,22984
normal,13697
normal,13929
normal,14722
normal,24582
normal,17585
normal,23154
normal,20308
normal,20691
normal,11741
normal,15345
normal,18078
normal,18096
normal,12400
normal,17236
normal,25520
normal,4649
normal,7920
normal,21299
normal,14882
normal,19925
normal,19176
normal,10473
normal,20684
normal,21013
normal,17780
normal,13224
normal,17980
normal,16117
normal,31994
normal,5012
normal,10026
normal,25716
normal,19017
normal,11556
normal,24709
normal,5362
normal,17502
normal,16976
normal,21800
normal,12778
normal,16527
normal,19604
normal,11792
normal,4558
normal,31495
normal,13516
normal,23035
normal,19872
normal,20589
normal,10659
normal,13064
normal,12957
normal,17620
normal,11920
normal,30130
normal,15597
normal,9941
normal,15011
normal,13486
normal,23388
normal,15681
normal,23428
normal,41005
normal,7666
normal,9987
normal,21361
normal,16989
normal,23860
normal,26869
normal,16930
normal,7039
normal,14746
normal,16718
normal,10532
normal,21483
normal,16829
normal,28842
normal,9919
normal,6026
normal,10038
normal,10331
normal,13207
normal,19284
normal,12113
normal,10130
normal,4764
normal,13517
normal,20964
normal,17596
normal,3027
normal,29120
normal,9582
normal,5258
normal,6578
normal,16064
normal,19618
normal,22646
normal,5881
normal,20011
normal,12414
normal,14322
normal,17354
normal,24823
normal,8971
normal,6411
normal,8067
normal,23156
normal,15093
normal,20523
normal,15254
normal,40834
normal,11700
normal,18439
normal,18766
normal,12984
normal,9079
normal,20885
normal,26610
normal,10737
normal,12831
normal,14752
normal,14665
normal,26356
normal,23260
normal,12801
normal,7899
normal,15234
normal,29164
normal,13863
normal,17949
normal,12547
normal,4997
normal,15868
normal,22410
normal,22436
normal,13789
normal,18074
normal,27174
normal,13509
normal,6984
normal,19940
normal,14342
normal,8420
normal,11482
normal,30119
normal,9309
normal,8685
normal,16576
normal,7221
normal,21592
normal,8708
normal,20729
normal,9312
normal,13270
normal,6174
normal,20942
normal,12689
normal,12018
normal,50014
normal,8146
normal,6560
normal,12404
normal,12248
normal,19257
normal,19813
normal,20442
normal,15607
normal,19749
normal,25696
normal,15419
normal,32763
normal,18260
normal,37422
normal,9644
normal,11797
normal,12616
normal,9003
normal,11799
normal,16370
normal,17749
normal,9618
normal,12047
normal,10851
normal,28182
normal,19668
normal,31653
normal,13749
normal,6979
normal,20703
normal,17796
normal,14038
normal,16471
normal,24260
normal,11336
normal,10182
normal,13593
normal,27697
normal,14098
normal,10328
normal,33739
normal,10472
normal,7889
normal,6687
normal,28312
normal,14619
normal,19069
normal,32911
normal,10650
normal,11137
normal,11087
normal,10853
normal,22001
normal,15880
normal,14066
normal,6029
normal,7286
normal,17092
normal,17700
normal,19645
normal,27455
normal,22436
normal,10371
normal,14118
normal,8318
normal,21938
normal,7487
normal,31473
normal,7522
normal,5789
normal,12537
normal,11528
normal,23210
normal,15372
normal,28927
normal,11674
normal,15355
normal,9933
normal,12453
normal,13829
normal,15268
normal,17155
normal,12517
normal,15408
normal,21011
normal,17441
normal,19485
normal,36376
normal,5417
normal,10933
normal,9398
normal,23347
normal,14309
normal,13344
normal,28445
normal,14258
normal,13902
normal,18221
normal,17051
normal,13284
normal,25169
normal,23821
normal,18517
normal,14094
normal,18917
normal,14410
normal,12633
normal,24766
normal,25535
normal,18857
normal,9485
normal,22375
normal,15454
normal,24631
normal,7606
normal,38349
normal,3939
normal,18759
normal,10160
normal,7229
normal,13233
normal,18514
normal,18099
normal,12876
normal,10953
normal,20781
normal,10473
normal,13679
normal,24251
normal,31154
normal,3843
normal,12275
normal,7825
normal,14572
normal,10422
normal,13009
normal,20936
normal,12739
normal,22106
normal,9969
normal,10512
normal,19501
normal,18398
normal,18841
normal,11887
normal,8470
normal,5421
normal,21698
normal,25525
normal,22602
normal,14250
normal,9792
normal,18615
normal,13323
normal,33251
normal,12712
normal,40494
normal,19290
normal,13098
normal,12267
normal,4916
normal,24761
normal,26565
normal,16442
normal,30056
normal,4222
normal,7469
normal,15372
normal,30545
normal,10777
normal,16126
normal,11100
normal,13115
normal,13900
normal,15344
normal,20334
normal,12319
normal,18184
normal,5904
normal,16954
normal,17687
normal,32249
normal,22356
normal,23127
normal,15120
normal,9308
normal,19171
normal,7399
normal,8457
normal,14231
normal,15640
normal,22579
normal,5919
normal,18578
normal,22839
normal,21283
normal,29430
normal,19241
normal,15324
normal,7402
normal,7506
normal,14758
normal,18875
normal,7620
normal,28811
normal,22544
normal,9858
normal,20174
normal,10829
normal,16230
normal,15829
normal,35138
normal,22841
normal,15304
normal,10990
normal,8265
normal,17731
normal,12041
normal,17615
normal,6581
normal,19501
normal,16499
normal,17287
normal,16107
normal,8928
normal,29979
normal,15501
normal,11989
normal,10771
normal,14389
normal,28286
normal,10775
normal,25298
normal,9152
normal,10471
normal,15683
normal,14768
normal,22484
normal,33007
normal,22664
normal,3876
normal,11864
normal,16248
normal,13559
normal,10517
normal,37595
normal,13580
normal,8095
normal,11597
normal,19016
normal,20541
normal,22220
normal,28802
normal,7470
normal,17841
normal,21177
normal,5754
normal,11039
normal,13321
normal,21893
normal,11443
normal,5329
normal,5911
normal,15926
normal,21409
normal,25243
normal,18847
normal,8130
normal,12686
normal,17375
normal,3339
normal,30460
normal,22250
normal,12493
normal,15578
normal,9437
normal,11124
normal,13519
normal,23776
normal,12409
normal,5741
normal,18505
normal,17022
normal,25516
normal,9628
normal,18070
normal,13041
normal,9355
normal,19888
normal,24614
normal,22979
normal,24364
normal,3933
normal,15549
normal,19727
normal,16206
normal,27201
normal,25767
normal,4388
normal,6060
normal,12793
normal,11170
normal,9327
normal,36401
normal,30958
normal,4686
normal,14120
normal,17649
normal,9447
normal,19748
normal,27604
normal,24218
normal,9820
normal,9144
normal,12487
normal,23394
normal,22942
normal,11369
normal,34898
normal,17441
normal,22217
normal,18160
normal,11679
normal,16038
normal,12616
normal,16935
normal,20334
normal,18446
normal,24092
normal,9716
normal,20731
normal,41008
normal,10834
normal,18173
normal,7414
normal,13061
normal,21121
normal,18663
normal,3449
normal,12980
normal,5339
normal,11807
normal,13192
normal,14305
normal,22449
normal,10796
normal,3301
normal,9558
normal,11566
normal,20963
normal,28323
normal,27788
normal,7569
normal,7432
normal,21718
normal,21264
normal,12927
normal,17973
normal,9733
normal,23053
normal,17930
normal,9845
normal,91463
normal,104810
normal,118445
normal,129042
normal,142748
normal,153784
normal,77009
normal,88824
normal,102392
normal,118295
normal,131815
normal,155931
normal,78328
normal,91446
normal,104794
normal,118604
normal,132077
normal,145621
normal,156279
normal,75594
normal,91694
normal,102374
normal,115979
normal,129257
normal,142797
normal,156254
normal,78243
normal,88997
normal,105219
normal,115841
normal,131995
normal,145575
normal,153972
normal,75387
normal,91704
normal,104692
normal,118493
normal,131841
normal,143053
normal,153430
normal,75573
normal,88879
normal,104976
normal,118593
normal,132114
normal,145456
normal,155947
normal,75394
normal,91707
normal,105252
normal,118582
normal,132138
normal,145317
normal,157292
normal,77924
normal,88778
normal,104963
normal,118678
normal,129696
normal,142906
normal,158201
normal,75374
normal,88760
normal,102523
normal,116114
normal,129460
normal,142714
normal,158871
normal,78245
normal,91656
normal,105041
normal,118129
normal,132168
normal,142732
normal,155726
normal,76426
normal,89097
normal,105250
normal,116654
normal,129100
normal,145326
normal,156378
normal,78052
normal,91630
normal,102432
normal,118737
normal,132272
normal,142724
normal,155973
normal,75426
normal,91731
normal,105200
normal,117893
normal,131885
normal,145544
normal,158552
normal,78005
normal,88924
normal,102476
normal,118706
normal,140223
normal,157439
normal,77982
normal,91826
normal,105063
normal,115660
normal,128985
normal,144860
normal,156217
normal,78067
normal,102264
normal,118375
normal,132198
normal,145646
normal,156012
normal,75777
normal,91489
normal,102447
normal,118938
normal,129518
normal,142799
normal,157383
normal,78119
normal,91484
normal,102307
normal,118539
normal,132504
normal,145616
normal,158270
normal,75444
normal,91694
normal,104834
normal,116773
normal,132123
normal,142759
normal,154134
normal,78001
normal,88776
normal,105016
normal,118501
normal,129828
normal,145514
normal,156103
normal,78217
normal,91856
normal,104848
normal,115905
normal,129614
normal,142730
normal,158760
normal,78263
normal,91575
normal,103376
normal,115866
normal,129249
normal,142756
normal,153479
normal,75315
normal,91315
normal,102293
normal,118475
normal,131950
normal,142731
normal,155900
normal,78401
normal,89229
normal,105145
normal,118656
normal,131916
normal,145485
normal,156054
normal,75379
normal,91724
normal,102421
normal,118577
normal,131773
normal,145819
normal,158635
normal,78328
normal,91556
normal,105048
normal,118505
normal,132039
normal,154889
normal,77137
normal,91848
normal,118450
normal,132044
normal,145592
normal,156406
normal,78131
normal,88855
normal,104920
normal,118106
normal,131962
normal,145526
normal,156598
normal,78285
normal,91486
normal,105050
normal,116111
normal,129348
normal,142812
normal,157471
normal,76709
normal,91793
normal,105272
normal,119030
normal,132111
normal,142929
normal,156276
normal,79609
normal,91710
normal,105330
normal,118431
normal,132086
normal,142732
normal,158581
normal,75654
normal,91748
normal,104997
normal,116036
normal,144773
normal,158848
normal,78683
normal,88868
normal,105205
normal,115650
normal,129621
normal,143856
normal,156276
normal,78137
normal,91588
normal,104582
normal,113279
normal,129279
normal,143586
normal,155372
normal,78390
normal,91604
normal,104959
normal,116121
normal,131539
normal,145248
normal,156162
normal,78250
normal,91761
normal,105117
normal,118679
normal,131939
normal,145628
normal,155514
normal,76543
normal,88822
normal,102542
normal,118300
normal,129240
normal,145232
normal,158665
normal,78398
normal,91581
normal,105148
normal,118340
normal,129410
normal,145275
normal,156153
normal,79083
normal,90245
normal,104914
normal,118482
normal,131981
normal,142445
normal,156280
normal,75386
normal,89889
normal,102354
normal,118547
normal,129615
normal,145814
normal,156285
normal,78351
normal,91426
normal,104983
normal,118304
normal,131948
normal,153720
normal,77631
normal,91627
normal,104961
normal,118795
normal,129271
normal,142459
normal,153737
normal,78221
normal,86233
normal,102497
normal,118558
normal,132309
normal,142690
normal,156398
normal,78012
normal,88843
normal,102298
normal,129621
normal,145453
normal,153755
normal,78157
normal,88685
normal,102425
normal,118594
normal,132416
normal,142544
normal,156443
normal,77843
normal,89043
normal,102156
normal,116017
normal,129573
normal,142861
normal,158728
normal,77650
normal,91750
normal,104849
normal,118774
normal,131921
normal,141242
normal,158771
normal,78223
normal,91450
normal,102536
normal,117987
normal,131835
normal,143317
normal,153993
normal,77510
normal,88901
normal,102273
normal,115935
normal,129370
normal,145582
normal,156325
normal,77968
normal,91279
normal,102528
normal,115786
normal,132087
normal,142955
normal,158024
normal,78329
normal,91500
normal,105050
normal,117840
normal,132035
normal,145415
normal,153556
normal,77118
normal,91416
normal,102419
normal,118609
normal,129233
normal,145443
normal,158667
normal,78230
normal,91669
normal,105068
normal,118564
normal,131951
normal,142866
normal,153523
normal,78062
normal,88910
normal,99291
normal,115826
normal,132007
normal,145221
normal,159022
normal,75574
normal,91641
normal,105259
normal,118414
normal,131289
normal,142862
normal,156197
normal,77984
normal,91565
normal,102305
normal,116050
normal,129437
normal,142859
normal,156219
normal,77044
normal,88850
normal,104964
normal,118685
normal,132216
normal,142860
normal,156475
normal,78110
normal,91184
normal,102221
normal,118641
normal,131874
normal,142738
normal,159209
normal,75777
normal,88747
normal,105001
normal,118629
normal,129179
normal,145847
normal,158921
normal,78267
normal,91415
normal,104880
normal,115895
normal,129538
normal,145569
normal,153842
normal,80135
normal,91565
normal,105169
normal,118744
normal,129332
normal,145496
normal,153497
normal,78218
normal,91708
normal,105159
normal,117101
normal,129262
normal,144912
normal,158594
normal,78267
normal,89004
normal,105259
normal,115740
normal,131959
normal,143741
normal,78199
normal,89313
normal,102551
normal,118452
normal,132335
normal,145466
normal,156571
normal,75527
normal,91453
normal,104887
normal,118498
normal,126732
normal,145504
normal,156107
normal,78149
normal,88872
normal,105152
normal,117499
normal,132084
normal,145556
normal,156292
normal,78339
normal,104877
normal,115785
normal,132233
normal,142939
normal,156196
normal,78146
normal,91207
normal,105129
normal,118655
normal,131924
normal,145482
normal,157868
normal,75251
normal,91782
normal,104896
normal,129103
normal,142633
normal,158622
normal,91772
normal,102472
normal,115704
normal,131810
normal,145304
normal,156372
normal,78208
normal,91721
normal,104652
normal,115695
normal,132121
normal,145353
normal,153539
normal,75370
normal,91834
normal,104876
normal,115890
normal,129087
normal,145592
normal,156936
normal,78275
normal,91551
normal,105261
normal,118631
normal,131269
normal,145588
normal,159014
normal,78066
normal,91613
normal,104830
normal,115814
normal,129588
normal,145272
normal,156260
normal,80150
normal,91576
normal,105030
normal,118556
normal,129752
normal,145459
normal,156119
normal,75399
normal,88867
normal,102229
normal,115924
normal,131961
normal,143069
normal,156192
normal,77573
normal,89023
normal,105059
normal,118576
normal,131780
normal,145440
normal,156754
normal,78281
normal,89102
normal,105055
normal,118478
normal,131853
normal,143936
normal,156174
normal,78126
normal,91600
normal,105124
normal,118834
normal,131905
normal,142911
normal,158868
normal,78269
normal,88737
normal,105019
normal,118524
normal,130313
normal,145425
normal,156534
normal,75454
normal,91658
normal,102429
normal,118430
normal,129323
normal,145240
normal,155947
normal,78012
normal,88926
normal,105104
normal,116021
normal,131924
normal,142705
normal,155926
normal,78029
normal,90315
normal,105175
normal,117284
normal,132069
normal,142752
normal,154648
normal,78042
normal,89015
normal,105125
normal,117738
normal,129290
normal,145616
normal,154965
normal,75318
normal,88912
normal,105027
normal,115805
normal,132101
normal,145251
normal,158911
normal,75370
normal,91544
normal,102717
normal,115992
normal,132044
normal,142903
normal,157826
normal,78016
normal,91511
normal,105262
normal,118558
normal,129213
normal,142617
normal,155878
normal,75509
normal,91650
normal,105121
normal,118643
normal,130559
normal,145405
normal,158877
normal,78033
normal,91505
normal,105297
normal,118482
normal,131860
normal,142754
normal,153705
normal,78083
normal,91795
normal,102404
normal,117972
normal,131919
normal,145523
normal,155008
normal,78306
normal,91605
normal,115901
normal,132285
normal,145769
normal,153456
normal,77553
normal,91924
normal,105049
normal,115690
normal,132161
normal,145268
normal,156320
normal,77702
normal,102429
normal,116289
normal,129224
normal,145431
normal,155881
normal,75572
normal,91886
normal,102326
normal,129385
normal,145666
normal,153490
normal,75742
normal,91584
normal,105068
normal,118912
normal,131822
normal,145465
normal,156158
normal,78417
normal,91400
normal,102461
normal,116346
normal,132190
normal,142938
normal,156262
normal,78106
normal,91555
normal,102177
normal,118531
normal,132098
normal,145382
normal,158838
normal,78062
normal,89109
normal,102361
normal,118474
normal,129421
normal,145302
normal,153556
normal,78110
normal,91665
normal,105013
normal,115982
normal,132188
normal,145346
normal,156227
normal,75515
normal,88815
normal,102401
normal,115814
normal,129283
normal,144400
normal,157515
normal,77978
normal,91574
normal,105288
normal,118628
normal,132320
normal,142860
normal,157340
normal,78091
normal,89981
normal,105136
normal,131893
normal,142671
normal,155823
normal,77836
normal,88773
normal,105139
normal,116019
normal,129577
normal,143979
normal,155681
normal,78033
normal,88726
normal,102322
normal,116003
normal,129659
normal,143312
normal,158654
normal,75727
normal,105082
normal,118600
normal,131680
normal,142448
normal,153347
normal,78286
normal,91508
normal,102392
normal,118379
normal,132102
normal,145332
normal,156193
normal,91458
normal,115937
normal,129426
normal,142744
normal,156177
normal,78200
normal,90136
normal,105421
normal,118580
normal,129177
normal,145332
normal,156439
normal,78193
normal,89095
normal,102923
normal,115702
normal,131176
normal,145677
normal,156166
normal,78067
normal,91625
normal,105314
normal,115882
normal,132032
normal,145460
normal,155325
normal,78278
normal,90217
normal,104974
normal,115890
normal,129370
normal,145466
normal,158202
normal,77951
normal,102482
normal,115883
normal,132253
normal,144193
normal,155440
normal,78114
normal,91747
normal,105192
normal,129119
normal,143001
normal,156243
normal,79267
normal,91663
normal,105092
normal,118716
normal,132384
normal,143585
normal,153408
normal,78148
normal,91475
