split,label,seq_length
train,abnormal,7141
train,abnormal,7141
train,abnormal,7140
train,abnormal,7141
train,abnormal,7141
train,abnormal,7141
train,abnormal,7141
train,abnormal,30
train,abnormal,30
train,abnormal,2934015
train,abnormal,1537045
train,abnormal,14656
train,abnormal,9903
train,abnormal,79
train,abnormal,1795
train,abnormal,78
train,abnormal,43
train,abnormal,923
train,abnormal,923
train,abnormal,946
train,abnormal,946
train,abnormal,923
train,abnormal,28
train,abnormal,28
train,abnormal,28
train,abnormal,95454
train,abnormal,30
train,abnormal,30
train,abnormal,2808353
train,abnormal,30
train,abnormal,10037045
train,abnormal,11509179
train,abnormal,30486999
train,abnormal,2306
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,6018
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,5236
train,abnormal,9777
train,abnormal,9323
train,abnormal,8458
train,abnormal,31
train,abnormal,1174
train,abnormal,14275
train,abnormal,12826
train,abnormal,12036
train,abnormal,14265
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,17715
train,abnormal,18140
train,abnormal,17560
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,13386
train,abnormal,85
train,abnormal,85
train,abnormal,1079
train,abnormal,32
train,abnormal,15436
train,abnormal,15872
train,abnormal,15338
train,abnormal,15619
train,abnormal,15262
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,35
train,abnormal,4373
train,abnormal,11125
train,abnormal,8725
train,abnormal,7272
train,abnormal,7167
train,abnormal,930
train,abnormal,933
train,abnormal,949
train,abnormal,957
train,abnormal,3223
train,abnormal,953
train,abnormal,71678
train,abnormal,1304
train,abnormal,25220
train,abnormal,26196
train,abnormal,23352
train,abnormal,183
train,abnormal,26837
train,abnormal,21548
train,abnormal,153
train,abnormal,1265
train,abnormal,22847
train,abnormal,19830
train,abnormal,19499
train,abnormal,1273
train,abnormal,13281
train,abnormal,1248
train,abnormal,180
train,abnormal,122
train,abnormal,1272
train,abnormal,1248
train,abnormal,72
train,abnormal,183
train,abnormal,129
train,abnormal,12412
train,abnormal,10360
train,abnormal,179
train,abnormal,9777
train,abnormal,8780
train,abnormal,133
train,abnormal,9236
train,abnormal,1252
train,abnormal,8702
train,abnormal,1252
train,abnormal,6226
train,abnormal,154
train,abnormal,5753
train,abnormal,5443
train,abnormal,26863
train,abnormal,26759
train,abnormal,26178
train,abnormal,25738
train,abnormal,28332
train,abnormal,33
train,abnormal,33
train,abnormal,149
train,abnormal,149
train,abnormal,1206
train,abnormal,1236
train,abnormal,1206
train,abnormal,338
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,36
train,abnormal,36
train,abnormal,36
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,29
train,abnormal,106
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,79
train,abnormal,38
train,abnormal,34
train,abnormal,34
train,abnormal,38
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,37
train,abnormal,40
train,abnormal,37
train,abnormal,36
train,abnormal,9169799
train,abnormal,36
train,abnormal,36
train,abnormal,37
train,abnormal,9563232
train,abnormal,8370621
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,10299
train,abnormal,24594
train,abnormal,15630
train,abnormal,11820
train,abnormal,6965
train,abnormal,39432
train,abnormal,37844
train,abnormal,32142
train,abnormal,22224
train,abnormal,15097
train,abnormal,14642
train,abnormal,11155
train,abnormal,39671
train,abnormal,17912
train,abnormal,37591
train,abnormal,32427
train,abnormal,39157
train,abnormal,38549
train,abnormal,31728
train,abnormal,23790
train,abnormal,13687
train,abnormal,32767
train,abnormal,11417
train,abnormal,7510
train,abnormal,7429
train,abnormal,22383
train,abnormal,5520
train,abnormal,3423
train,abnormal,5162
train,abnormal,3680
train,abnormal,4019
train,abnormal,3433
train,abnormal,2668
train,abnormal,15236
train,abnormal,10878
train,abnormal,7151
train,abnormal,64582
train,abnormal,294
train,abnormal,12898
train,abnormal,294
train,abnormal,886826
train,abnormal,294
train,abnormal,294
train,abnormal,1358
train,abnormal,7174474
train,abnormal,294
train,abnormal,4451
train,abnormal,294
train,abnormal,294
train,abnormal,30332
train,abnormal,19344
train,abnormal,22442
train,abnormal,9969
train,abnormal,5727
train,abnormal,5272
train,abnormal,411
train,abnormal,11626
train,abnormal,14264
train,abnormal,16031
train,abnormal,13077
train,abnormal,11970
train,abnormal,14822
train,abnormal,1188
train,abnormal,10308
train,abnormal,13401
train,abnormal,3855
train,abnormal,6242
train,abnormal,5502
train,abnormal,2488
train,abnormal,1931
train,abnormal,30
train,abnormal,33
train,abnormal,33
train,abnormal,34
train,abnormal,31
train,abnormal,31
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,58
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,62
train,abnormal,33
train,abnormal,3055575
train,abnormal,32
train,abnormal,32
train,abnormal,32
train,abnormal,35
train,abnormal,35
train,abnormal,38
train,abnormal,37
train,abnormal,38
train,abnormal,32
train,abnormal,142
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,33
train,abnormal,102
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,38
train,abnormal,38
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,38
train,abnormal,31
train,abnormal,31
train,abnormal,31
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
train,abnormal,34
val,abnormal,102
val,abnormal,102
val,abnormal,102
val,abnormal,102
val,abnormal,13383
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,34
val,abnormal,33
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,84
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,13383
val,abnormal,30
val,abnormal,13383
val,abnormal,30
val,abnormal,30
val,abnormal,13383
val,abnormal,30
val,abnormal,13383
val,abnormal,13383
val,abnormal,13383
val,abnormal,13383
val,abnormal,7138
val,abnormal,33
val,abnormal,1242
val,abnormal,36
val,abnormal,1316
val,abnormal,5173
val,abnormal,4056
val,abnormal,78
val,abnormal,4453
val,abnormal,5056
val,abnormal,123
val,abnormal,5244
val,abnormal,1246
val,abnormal,872
val,abnormal,18078
val,abnormal,15980
val,abnormal,14543
val,abnormal,15626
val,abnormal,16322
val,abnormal,15548
val,abnormal,15903
val,abnormal,15898
val,abnormal,499147
val,abnormal,501343
val,abnormal,30
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,7143
val,abnormal,27
val,abnormal,27
val,abnormal,27
val,abnormal,28
val,abnormal,28
val,abnormal,28
val,abnormal,29
val,abnormal,7143
val,abnormal,7143
val,abnormal,7144
val,abnormal,27
val,abnormal,28
val,abnormal,28
val,abnormal,30
val,abnormal,51
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,35
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,34
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,32
val,abnormal,31
val,abnormal,511
val,abnormal,1513
val,abnormal,569
val,abnormal,37
val,abnormal,562
val,abnormal,38
val,abnormal,38
val,abnormal,562
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,39
val,abnormal,39
val,abnormal,37
val,abnormal,37
val,abnormal,38
val,abnormal,38
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,47842
val,abnormal,43682
val,abnormal,33538
val,abnormal,39505
val,abnormal,33693
val,abnormal,32204
val,abnormal,26614
val,abnormal,16427
val,abnormal,19153
val,abnormal,44468
val,abnormal,15481
val,abnormal,8504
val,abnormal,42444
val,abnormal,19611
val,abnormal,53573
val,abnormal,29
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,78
val,abnormal,36
val,abnormal,97
val,abnormal,33
val,abnormal,33
val,abnormal,6545645
val,abnormal,34
val,abnormal,12013
val,abnormal,14653
val,abnormal,20513
val,abnormal,13302
val,abnormal,12053
val,abnormal,15844
val,abnormal,11542
val,abnormal,3556
val,abnormal,29
val,abnormal,104
val,abnormal,104
val,abnormal,104
val,abnormal,104
val,abnormal,104
val,abnormal,104
val,abnormal,7023997
val,abnormal,6610849
val,abnormal,25588
val,abnormal,33112
val,abnormal,37384
val,abnormal,10342021
val,abnormal,11813608
val,abnormal,10683582
val,abnormal,11446821
val,abnormal,11180584
val,abnormal,10866374
val,abnormal,10706011
val,abnormal,10833017
val,abnormal,10943174
val,abnormal,10818694
val,abnormal,10670399
val,abnormal,33
val,abnormal,12170
val,abnormal,8297
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,3245
val,abnormal,2398
val,abnormal,2090
val,abnormal,2451
val,abnormal,29
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,343
val,abnormal,745
val,abnormal,629
val,abnormal,705
val,abnormal,343
val,abnormal,467
val,abnormal,17680
val,abnormal,15319
val,abnormal,6424
val,abnormal,25712
val,abnormal,19292
val,abnormal,16122
val,abnormal,18572
val,abnormal,13881
val,abnormal,18811
val,abnormal,17142
val,abnormal,46709
val,abnormal,41262
val,abnormal,40244
val,abnormal,45243
val,abnormal,40258
val,abnormal,30089
val,abnormal,44975
val,abnormal,44858
val,abnormal,1583
val,abnormal,21509
val,abnormal,3636
val,abnormal,3846
val,abnormal,3656
val,abnormal,4450
val,abnormal,12362
val,abnormal,7255
val,abnormal,8469
val,abnormal,3251
val,abnormal,16695
val,abnormal,132
val,abnormal,32
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,30
val,abnormal,4340
val,abnormal,34
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,1216
val,abnormal,3546
val,abnormal,1245
val,abnormal,2826
val,abnormal,1394
val,abnormal,37
val,abnormal,1244
val,abnormal,3386
val,abnormal,37
val,abnormal,1174
val,abnormal,53400587
val,abnormal,34204447
val,abnormal,30946442
val,abnormal,11146397
val,abnormal,10058330
val,abnormal,10513050
val,abnormal,30706525
val,abnormal,9854950
val,abnormal,30357668
val,abnormal,29437783
val,abnormal,73
val,abnormal,53
val,abnormal,14331
val,abnormal,29635304
val,abnormal,9950654
val,abnormal,30032336
val,abnormal,9755974
val,abnormal,9969054
val,abnormal,37783425
val,abnormal,14264
val,abnormal,29092052
val,abnormal,10565350
val,abnormal,14331
val,abnormal,1389090
val,abnormal,1150379
val,abnormal,296082
val,abnormal,491330
val,abnormal,31
val,abnormal,586762
val,abnormal,594363
val,abnormal,13204
val,abnormal,12160
val,abnormal,11970
val,abnormal,12787
val,abnormal,13098
val,abnormal,11705
val,abnormal,11877
val,abnormal,11183
val,abnormal,10672
val,abnormal,12562
val,abnormal,13708
val,abnormal,14309
val,abnormal,13122
val,abnormal,12049
val,abnormal,11442
val,abnormal,12261
val,abnormal,11796
val,abnormal,11871
val,abnormal,12990
val,abnormal,11835
val,abnormal,35
val,abnormal,40025
val,abnormal,2585
val,abnormal,33
val,abnormal,9905
val,abnormal,33
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,11194
val,abnormal,33
val,abnormal,33
val,abnormal,34
val,abnormal,10766
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,11809
val,abnormal,34
val,abnormal,11552
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,11810
val,abnormal,34
val,abnormal,34
val,abnormal,33
val,abnormal,34
val,abnormal,34
val,abnormal,33
val,abnormal,11175
val,abnormal,11012
val,abnormal,34
val,abnormal,10714
val,abnormal,11970
val,abnormal,10830
val,abnormal,7913
val,abnormal,7381
val,abnormal,11128
val,abnormal,6400
val,abnormal,6300
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,33
val,abnormal,34
val,abnormal,33
val,abnormal,33
val,abnormal,3763
val,abnormal,35
val,abnormal,38320
val,abnormal,71
val,abnormal,38106
val,abnormal,38526
val,abnormal,35
val,abnormal,34
val,abnormal,1850918
val,abnormal,35
val,abnormal,30
val,abnormal,28
val,abnormal,32
val,abnormal,30
val,abnormal,2318
val,abnormal,2331
val,abnormal,2358
val,abnormal,2320
val,abnormal,2339
val,abnormal,2666
val,abnormal,2210
val,abnormal,100
val,abnormal,1542395
val,abnormal,1535655
val,abnormal,1463894
val,abnormal,11923412
val,abnormal,52454854
val,abnormal,19926
val,abnormal,1172
val,abnormal,29
val,abnormal,29
val,abnormal,7121
val,abnormal,7143
val,abnormal,7143
val,abnormal,7143
val,abnormal,34
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,7190537
val,abnormal,30
val,abnormal,30
val,abnormal,38
val,abnormal,39
val,abnormal,38
val,abnormal,39
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,38
val,abnormal,34
val,abnormal,14273
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,38
val,abnormal,31
val,abnormal,38
val,abnormal,808
val,abnormal,361
val,abnormal,701
val,abnormal,766
val,abnormal,586
val,abnormal,790
val,abnormal,33
val,abnormal,33
val,abnormal,2579
val,abnormal,4670199
val,abnormal,5043901
val,abnormal,10657190
val,abnormal,10676144
val,abnormal,100000000
val,abnormal,10136011
val,abnormal,9639335
val,abnormal,9657643
val,abnormal,77028763
val,abnormal,100000000
val,abnormal,97309038
val,abnormal,9247353
val,abnormal,3596160
val,abnormal,4823865
val,abnormal,3724254
val,abnormal,5044961
val,abnormal,3200410
val,abnormal,3144890
val,abnormal,3499976
val,abnormal,3166259
val,abnormal,3035888
val,abnormal,4412307
val,abnormal,2708294
val,abnormal,2564951
val,abnormal,2363308
val,abnormal,2674835
val,abnormal,2535795
val,abnormal,2296225
val,abnormal,2369172
val,abnormal,2271140
val,abnormal,2252591
val,abnormal,1920925
val,abnormal,5016389
val,abnormal,1911662
val,abnormal,2027019
val,abnormal,2244816
val,abnormal,1616896
val,abnormal,1992741
val,abnormal,1769709
val,abnormal,1606299
val,abnormal,2153378
val,abnormal,1606795
val,abnormal,1417506
val,abnormal,4012050
val,abnormal,8800
val,abnormal,2210142
val,abnormal,2174
val,abnormal,5028953
val,abnormal,2174
val,abnormal,2226
val,abnormal,4062810
val,abnormal,2214
val,abnormal,6699
val,abnormal,13282
val,abnormal,5611458
val,abnormal,53707368
val,abnormal,3629991
val,abnormal,5271750
val,abnormal,16596
val,abnormal,92502759
val,abnormal,11444390
val,abnormal,11238658
val,abnormal,10979080
val,abnormal,10862467
val,abnormal,100000000
val,abnormal,33
val,abnormal,31816
val,abnormal,42
val,abnormal,42
val,abnormal,33
val,abnormal,33
val,abnormal,3584
val,abnormal,3492
val,abnormal,31
val,abnormal,34
val,abnormal,910
val,abnormal,910
val,abnormal,910
val,abnormal,910
val,abnormal,31
val,abnormal,7739
val,abnormal,60
val,abnormal,65
val,abnormal,3219
val,abnormal,1639
val,abnormal,1307
val,abnormal,1098
val,abnormal,1168
val,abnormal,19397
val,abnormal,1217
val,abnormal,900
val,abnormal,777
val,abnormal,705
val,abnormal,604
val,abnormal,463
val,abnormal,475
val,abnormal,15161
val,abnormal,33
val,abnormal,11608
val,abnormal,16476
val,abnormal,10424
val,abnormal,6650
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,142
val,abnormal,14917
val,abnormal,41
val,abnormal,37
val,abnormal,28956
val,abnormal,35
val,abnormal,35
val,abnormal,37
val,abnormal,8167978
val,abnormal,8741741
val,abnormal,10408420
val,abnormal,9676855
val,abnormal,9652087
val,abnormal,9378763
val,abnormal,9470700
val,abnormal,8729681
val,abnormal,8477536
val,abnormal,33
val,abnormal,118
val,abnormal,31
val,abnormal,1781
val,abnormal,1281
val,abnormal,30
val,abnormal,31
val,abnormal,31
val,abnormal,40
val,abnormal,102
val,abnormal,102
val,abnormal,102
val,abnormal,102
val,abnormal,102
val,abnormal,7134
val,abnormal,3713767
val,abnormal,4009673
val,abnormal,30
val,abnormal,30
val,abnormal,17184
val,abnormal,18297
val,abnormal,18122
val,abnormal,15567
val,abnormal,21700
val,abnormal,1571
val,abnormal,1928
val,abnormal,1689
val,abnormal,1485
val,abnormal,633
val,abnormal,3335
val,abnormal,2327
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,5178
val,abnormal,6458
val,abnormal,26583
val,abnormal,2538
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,1210
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,1238
val,abnormal,1209
val,abnormal,1209
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,33
val,abnormal,29102
val,abnormal,37
val,abnormal,37
val,abnormal,16677
val,abnormal,16199
val,abnormal,14935
val,abnormal,15930
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,6169
val,abnormal,6129
val,abnormal,5763
val,abnormal,5354
val,abnormal,5114
val,abnormal,4741
val,abnormal,4484
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,35
val,abnormal,1172
val,abnormal,1172
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,32
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,29
val,abnormal,13601805
val,abnormal,3135
val,abnormal,2791
val,abnormal,3205
val,abnormal,2874
val,abnormal,2979
val,abnormal,2626
val,abnormal,3062
val,abnormal,2788
val,abnormal,7142
val,abnormal,7147
val,abnormal,7143
val,abnormal,762
val,abnormal,31
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,78
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,33
val,abnormal,17742119
val,abnormal,8838
val,abnormal,8834
val,abnormal,8834
val,abnormal,8873
val,abnormal,8873
val,abnormal,8870
val,abnormal,8870
val,abnormal,16934823
val,abnormal,8837
val,abnormal,8872
val,abnormal,8869
val,abnormal,8869
val,abnormal,39
val,abnormal,8869
val,abnormal,8872
val,abnormal,8869
val,abnormal,8837
val,abnormal,8872
val,abnormal,8834
val,abnormal,8834
val,abnormal,8841
val,abnormal,8870
val,abnormal,8870
val,abnormal,8869
val,abnormal,8872
val,abnormal,8869
val,abnormal,92032769
val,abnormal,8869
val,abnormal,34
val,abnormal,34
val,abnormal,34
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,12435
val,abnormal,12668
val,abnormal,11610
val,abnormal,693452
val,abnormal,34
val,abnormal,34
val,abnormal,39
val,abnormal,39
val,abnormal,39
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,33
val,abnormal,33
val,abnormal,31
val,abnormal,31
val,abnormal,31
val,abnormal,32
val,abnormal,31
val,abnormal,31
val,abnormal,560
val,abnormal,560
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,560
val,abnormal,560
val,abnormal,560
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,560
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,36
val,abnormal,31
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
val,abnormal,29
